CardID,MaritalStatus,NumChildren,LoS,HHIncomeMed
"C0102073156","",1,2.476712,54605.243080
"C0102073481","S",2,2.169863,40918.301950
"C0102073551","S",0,2.164384,54049.806207
"C0102073858","",0,2.342466,84912.564470
"C0102073990","M",1,2.065753,63779.717399
"C0102074460","",1,2.408219,50621.967223
"C0102074528","S",3,1.843836,41792.352062
"C0102075157","",2,0.164384,60163.884396
"C0102075587","M",2,0.983562,88015.076144
"C0102075662","M",1,2.643836,63810.235908
"C0102076013","",0,2.556164,76608.478042
"C0102076215","S",3,1.150685,84912.564470
"C0102076504","",0,1.501370,28278.756066
"C0102076542","S",0,0.495890,28281.807917
"C0102077286","M",0,0.663014,51138.950774
"C0102077399","S",1,2.380822,65113.376263
"C0102078154","M",1,1.526027,41918.698691
"C0102078682","S",1,2.772603,65117.648854
"C0102078708","S",0,2.345205,88015.076144
"C0102078964","M",0,1.654795,88015.076144
"C0102079068","M",3,2.871233,88015.076144
"C0102079149","",0,1.380822,42482.070376
"C0102080026","M",2,1.290411,67899.716178
"C0102080195","",2,-0.709589,88015.076144
"C0102080319","M",1,-0.736986,38714.865566
"C0102080818","S",1,1.942466,66941.434980
"C0102080971","M",0,2.997260,54566.179388
"C0102081268","",1,0.010959,87109.286782
"C0102081391","M",3,2.054795,88015.076144
"C0102081584","M",1,1.830137,83782.158879
"C0102081898","M",0,0.619178,40852.381970
"C0102082080","M",0,1.731507,64650.105289
"C0102082165","M",0,1.476712,37131.565294
"C0102082195","S",0,1.567123,38464.613788
"C0102082224","",0,1.591781,73563.341166
"C0102082269","M",2,2.509589,71085.848567
"C0102082863","M",0,1.378082,49919.431135
"C0102082946","M",1,2.506849,63833.429975
"C0102083171","M",1,2.964384,50790.429395
"C0102084044","S",0,2.632877,83782.158879
"C0102084297","",0,1.087671,84912.564470
"C0102084681","S",1,1.216438,65899.533067
"C0102084784","M",2,0.726027,66923.734245
"C0102085004","M",0,1.635616,71113.925596
"C0102085221","",0,2.282192,40711.996826
"C0102085480","M",0,2.265753,60190.130314
"C0102085505","S",1,1.701370,78732.566301
"C0102085654","",0,2.545205,37082.125309
"C0102085895","M",2,-0.791781,83782.158879
"C0102086348","",2,1.153425,83782.158879
"C0102086685","S",0,1.221918,32705.771050
"C0102087200","",5,2.569863,27742.240669
"C0102087739","S",0,1.693151,45243.995483
"C0102087996","",1,-0.523288,83782.158879
"C0102088133","S",0,1.506849,71269.569994
"C0102088300","S",2,0.265753,37116.916410
"C0102088503","M",1,2.665753,38154.545732
"C0102088553","M",3,0.531507,88015.076144
"C0102088713","S",0,-0.791781,45681.020539
"C0102088729","M",7,1.583562,88015.076144
"C0102088962","",0,1.841096,48634.601886
"C0102089113","",3,2.112329,55789.971618
"C0102089385","",0,2.323288,55796.685690
"C0102089419","",2,1.994521,66713.766900
"C0102089557","M",2,0.334247,67890.560625
"C0102089614","M",1,2.183562,67099.520859
"C0102089759","",4,0.564384,67930.845058
"C0102090046","M",1,2.457534,73870.967742
"C0102090688","S",0,1.454795,88015.076144
"C0102090697","M",2,0.438356,88015.076144
"C0102090734","M",0,0.419178,88015.076144
"C0102091254","S",1,0.561644,63820.612201
"C0102091387","",1,0.052055,64658.040101
"C0102091478","S",1,2.095890,27404.095584
"C0102091610","M",1,2.263014,30040.894803
"C0102091657","M",0,0.279452,67944.883572
"C0102091749","",0,2.484932,62648.701437
"C0102091887","M",1,1.123288,83782.158879
"C0102092144","M",3,0.463014,45688.955351
"C0102092678","",0,1.632877,35368.205817
"C0102092890","",0,1.476712,38511.612293
"C0102092977","S",1,0.326027,64768.517106
"C0102092979","M",1,-0.684932,64839.930418
"C0102093121","M",0,1.032877,64709.921567
"C0102094557","S",0,2.512329,74992.828150
"C0102094800","S",0,1.789041,63821.832942
"C0102094941","S",0,2.178082,59400.921659
"C0102095081","",0,0.350685,41271.706290
"C0102095109","",1,2.895890,77489.242225
"C0102095483","M",2,0.323288,47807.550279
"C0102096308","M",0,2.230137,28273.873104
"C0102096386","S",0,2.983562,64675.740837
"C0102096554","",0,0.758904,25245.216224
"C0102097268","",0,2.298630,79381.389813
"C0102097583","S",4,0.194521,64650.105289
"C0102098075","M",1,2.238356,42448.500015
"C0102098147","",0,0.038356,51116.367077
"C0102099324","M",0,2.016438,88015.076144
"C0102099372","M",3,1.010959,88015.076144
"C0102099396","",0,0.975342,35433.515427
"C0102099491","S",1,2.956164,48643.757439
"C0102099674","S",4,-0.789041,28336.130863
"C0102099838","S",0,0.145205,64004.943999
"C0102099935","",1,1.334247,51657.765435
"C0102100068","M",3,0.457534,65110.324412
"C0102100249","M",1,-0.545205,58685.567797
"C0102100291","M",3,0.358904,53153.172399
"C0102100699","M",1,1.509589,70516.983551
"C0102100883","",4,0.849315,64705.038606
"C0102101096","M",2,1.123288,28469.191565
"C0102101207","",1,1.846575,67524.948881
"C0102101291","S",0,2.219178,84912.564470
"C0102101332","M",2,2.884932,66916.409803
"C0102182367","M",1,1.104110,78651.387066
"C0102182551","",0,0.380822,67914.975433
"C0102184045","",0,-0.695890,65146.336253
"C0102184162","M",1,1.279452,34126.712851
"C0102184261","",0,0.358904,71065.706351
"C0102184383","",1,1.126027,60235.908078
"C0102185054","S",0,1.969863,38857.081820
"C0102185561","",1,1.243836,70455.946532
"C0102186535","S",3,2.353425,59288.613544
"C0102186885","M",1,0.136986,66746.726890
"C0102187713","S",0,0.868493,67085.482345
"C0102187873","M",1,0.610959,60486.770226
"C0102188462","M",1,1.065753,36645.100253
"C0102188495","",0,2.364384,84912.564470
"C0102188595","",0,0.315068,63249.305704
"C0102188970","M",2,2.134247,41084.322642
"C0102189183","",0,2.720548,79403.973510
"C0102189926","",0,2.391781,54047.975097
"C0102190118","S",0,1.652055,71978.209784
"C0102190438","M",1,0.600000,88015.076144
"C0102190622","M",1,1.904110,38922.391430
"C0102190977","",0,1.917808,67082.430494
"C0102192088","",0,0.547945,37059.541612
"C0102192205","S",4,0.087671,88015.076144
"C0102196724","S",0,1.441096,26089.968566
"C0102196757","M",0,0.265753,83382.976775
"C0102197071","",6,2.468493,64743.491928
"C0102197501","M",2,2.893151,88015.076144
"C0102197652","M",0,0.183562,45721.915342
"C0102198627","S",1,2.167123,63758.354442
"C0102198799","S",3,-0.843836,88015.076144
"C0102198954","",0,-0.704110,87109.286782
"C0102199553","M",1,1.613699,63823.664052
"C0102199957","M",0,2.854795,42280.037843
"C0102200179","S",0,-0.808219,66663.106174
"C0102200340","",0,2.487671,33573.107089
"C0102200345","M",1,1.797260,51705.984680
"C0102200455","S",1,2.493151,66677.144688
"C0102201214","S",5,2.868493,83782.158879
"C0102201734","S",4,0.180822,55808.282723
"C0102201807","",2,0.495890,42191.534165
"C0102202101","",4,2.060274,64669.026765
"C0102203804","S",0,-0.660274,84912.564470
"C0102203909","S",0,0.372603,25179.906613
"C0102204246","S",2,1.841096,36775.719474
"C0102204584","S",2,0.627397,35374.919889
"C0102204701","",0,1.043836,28319.040498
"C0102205009","",0,0.430137,53649.403363
"C0102205085","",1,2.967123,27665.334025
"C0102206857","S",3,1.879452,25824.457533
"C0102207120","",0,1.172603,37077.242347
"C0102207162","",1,2.665753,59319.742424
"C0102207174","S",0,2.449315,35430.463576
"C0102207329","M",0,-0.764384,77489.852596
"C0102207582","M",1,2.008219,71079.744865
"C0102207823","S",1,0.441096,88015.076144
"C0102207928","S",1,0.350685,45704.824976
"C0102208182","S",0,2.389041,67073.274941
"C0102208870","",0,2.328767,42323.374126
"C0102208909","S",4,-0.550685,23063.142796
"C0102208948","M",4,-0.654795,56615.802484
"C0102209407","S",0,-0.471233,88015.076144
"C0102209487","",2,0.879452,28257.393109
"C0102209741","",0,0.887671,60544.145024
"C0102210238","S",0,1.427397,30734.275338
"C0102210255","S",0,2.164384,70213.629566
"C0102210522","S",0,0.402740,36383.861812
"C0102210626","S",0,1.194521,57673.574023
"C0102211032","",3,1.465753,41494.491409
"C0102211504","",2,0.545205,64684.286019
"C0102220349","S",0,0.054795,54610.126041
"C0102220891","M",2,2.364384,83459.273049
"C0102221118","",1,2.290411,83782.158879
"C0102221725","",0,0.128767,63807.794427
"C0102222668","S",0,2.430137,71010.773034
"C0102223688","S",3,0.060274,51736.503189
"C0102224256","S",3,2.936986,33308.206427
"C0102224407","",7,0.682192,48643.757439
"C0102224477","S",2,1.915068,71057.771538
"C0102225036","",3,0.295890,88015.076144
"C0102225809","",1,-0.457534,88015.076144
"C0102226053","S",0,2.484932,66913.357952
"C0102226188","",0,0.547945,67058.626057
"C0102226775","M",3,0.298630,35443.891720
"C0102226919","",0,0.865753,83782.158879
"C0102227015","",0,2.386301,64653.157140
"C0102228063","S",3,-0.621918,53974.730674
"C0102228480","",0,2.123288,48570.513016
"C0102229019","",0,0.046575,56643.879513
"C0102229294","",0,0.427397,71115.756706
"C0102229621","M",3,2.920548,88015.076144
"C0102229773","",1,2.115068,41938.840907
"C0102230063","",0,0.071233,88015.076144
"C0102230320","",1,0.824658,40895.107883
"C0102230362","",1,0.084932,87109.286782
"C0102231143","S",0,1.101370,72988.982818
"C0102231243","",2,0.008219,27031.159398
"C0102231477","M",2,0.860274,83782.158879
"C0102231575","S",3,2.534247,28322.702719
"C0102231739","S",0,2.797260,88015.076144
"C0102232165","",0,2.958904,66675.923948
"C0102232330","",0,2.386301,38918.118839
"C0102232576","",2,0.695890,67863.704337
"C0102234945","S",1,0.868493,29847.407453
"C0102238183","",0,2.087671,51675.466170
"C0102239288","M",0,0.323288,42256.233406
"C0102239335","M",2,1.424658,65136.570330
"C0102239606","S",3,1.063014,79381.389813
"C0102244884","",2,1.536986,56743.369854
"C0102245173","M",2,1.194521,57287.820063
"C0102245326","M",2,1.871233,78702.047792
"C0102245480","M",2,2.783562,54643.086032
"C0102245613","S",0,2.654795,83782.158879
"C0102245649","",1,1.139726,83482.467116
"C0102246060","S",4,2.695890,63826.105533
"C0102246270","M",1,2.676712,35383.465072
"C0102246294","M",0,-0.715068,27193.517869
"C0102246736","S",0,1.517808,88015.076144
"C0102246785","S",1,1.136986,83782.158879
"C0102247112","M",3,0.997260,40696.737571
"C0102247197","S",0,1.663014,83459.273049
"C0102247605","S",2,1.495890,63248.084964
"C0102247715","S",0,2.504110,64675.740837
"C0102248344","",0,2.586301,65105.441450
"C0102248676","M",3,1.589041,51715.750603
"C0102248833","S",2,0.939726,66874.294259
"C0102248885","M",4,2.947945,53959.471419
"C0102248975","M",2,0.073973,88015.076144
"C0102249029","",0,2.134247,67947.325053
"C0102249141","",2,0.912329,65143.284402
"C0102249439","",2,1.169863,56646.931364
"C0102249501","",2,0.646575,31362.346263
"C0102249817","S",3,1.117808,73863.032929
"C0102250564","S",0,1.134247,53587.145604
"C0102250841","M",1,-0.747945,13361.308634
"C0102251192","M",1,0.054795,67863.093966
"C0102251268","M",2,2.200000,56377.147740
"C0102253866","",1,1.575342,54611.346782
"C0102254035","S",0,0.120548,63844.416639
"C0102254247","",3,2.093151,76642.048402
"C0102254370","S",2,2.876712,48627.887814
"C0102255031","M",1,2.024658,60621.051668
"C0102255117","S",0,1.671233,36594.439528
"C0102255882","",1,0.838356,64740.440077
"C0102255901","",1,1.252055,38168.584246
"C0102256004","",1,0.868493,35423.749504
"C0102256078","S",0,2.364384,71019.318216
"C0102256166","S",0,-0.463014,26344.492935
"C0102256252","",0,1.142466,71338.541826
"C0102257095","S",0,1.780822,28326.975311
"C0102257595","M",0,0.312329,71123.691519
"C0102258036","S",0,-0.671233,64708.090457
"C0102261525","M",2,1.969863,50664.082766
"C0102262019","",2,2.506849,32401.196326
"C0102262044","M",1,0.246575,64689.779351
"C0102262646","",3,1.526027,88015.076144
"C0102263215","",2,2.345205,42400.280770
"C0102263279","S",0,1.673973,53980.224006
"C0102263462","",2,0.619178,20556.352428
"C0102263494","S",0,2.915068,88015.076144
"C0102264065","",3,2.876712,67930.845058
"C0102264564","",0,2.580822,66878.566851
"C0102275652","M",0,0.602740,54616.229743
"C0102275736","S",1,2.339726,30009.155553
"C0102276012","M",0,0.112329,50609.149449
"C0102276085","",0,1.876712,71336.710715
"C0102276452","",2,2.821918,57306.131169
"C0102276505","M",2,1.027397,84912.564470
"C0102277237","M",1,1.652055,28315.988647
"C0102277531","M",2,2.027397,66873.683889
"C0102277821","S",2,-0.509589,64753.257851
"C0102278127","M",5,2.857534,88015.076144
"C0102278134","S",0,-0.791781,88015.076144
"C0102278611","S",0,0.175342,42732.322153
"C0102278714","M",2,-0.605479,58730.124821
"C0102279188","S",0,2.186301,35368.816187
"C0102279209","S",4,0.268493,84513.382366
"C0102279298","",3,0.073973,88015.076144
"C0102279379","S",0,1.802740,88015.076144
"C0102279784","",0,0.501370,54572.893460
"C0102279873","M",0,1.742466,41758.171331
"C0102279918","S",0,0.578082,41842.402417
"C0102280005","S",0,1.975342,45654.774621
"C0102280251","S",6,2.726027,83782.158879
"C0102280366","",0,2.665753,66917.630543
"C0102280432","M",3,0.736986,82063.356426
"C0102280493","",2,1.010959,88015.076144
"C0102280827","S",2,1.082192,70183.111057
"C0102280876","",2,0.945205,67851.496933
"C0102281272","M",4,1.972603,35406.048769
"C0102281284","",1,2.652055,83366.496780
"C0102281439","S",0,2.994521,46245.002594
"C0102281595","M",3,2.224658,71316.568499
"C0102281965","S",0,1.216438,40602.130192
"C0102282123","M",2,-0.687671,54597.308267
"C0102282386","",0,1.778082,51474.044008
"C0102282974","S",3,2.602740,65110.324412
"C0102283106","S",0,1.128767,88015.076144
"C0102283397","M",1,1.679452,64692.220832
"C0102284264","S",0,2.709589,64794.152654
"C0102284320","M",1,2.008219,42155.522324
"C0102284632","M",3,1.742466,66891.384625
"C0102285257","S",0,1.961644,28273.873104
"C0102285297","M",4,0.273973,28258.003479
"C0102285984","",0,-0.745205,35082.552568
"C0102286142","M",2,1.298630,83782.158879
"C0102286193","S",0,0.432877,40653.401288
"C0102286662","M",1,1.657534,70480.971709
"C0102286744","",0,2.676712,42240.363781
"C0102286881","M",2,-0.882192,64704.428236
"C0102287140","S",0,0.150685,83782.158879
"C0102287354","S",3,1.005479,39884.334849
"C0102287508","",0,2.843836,35403.607288
"C0102287661","",0,2.942466,55813.776055
"C0102287896","",0,0.024658,55791.802728
"C0102288135","M",3,1.926027,65104.220710
"C0102288238","M",1,2.586301,65070.039979
"C0102288243","S",0,1.304110,65064.546648
"C0102289080","S",0,1.336986,88015.076144
"C0102289188","M",0,2.408219,83782.158879
"C0102289204","",2,0.750685,83782.158879
"C0102289416","",2,1.687671,71323.282571
"C0102289585","",0,0.504110,83782.158879
"C0102289660","M",1,1.997260,39930.722983
"C0102289849","",0,-0.452055,48649.861141
"C0102289932","S",0,-0.463014,48648.030030
"C0102290226","M",0,0.775342,88015.076144
"C0102291029","",0,2.183562,82063.356426
"C0102291110","",0,2.139726,84912.564470
"C0102291394","",2,0.293151,63768.120365
"C0102291436","M",0,2.575342,56444.288461
"C0102293586","M",1,-0.616438,37120.578631
"C0102294121","",1,1.709589,56716.513565
"C0102294448","S",2,1.572603,45741.447188
"C0102294656","",0,1.890411,63765.678884
"C0102294751","S",0,-0.838356,83370.769372
"C0102294992","M",1,0.265753,54610.736412
"C0102295225","M",1,0.200000,83782.158879
"C0102295269","S",0,0.457534,88015.076144
"C0102295382","S",3,1.915068,64707.480087
"C0102300972","M",1,1.027397,64685.506760
"C0102301401","S",0,0.643836,23495.284890
"C0102301468","S",2,2.695890,43882.259590
"C0102301937","",2,0.221918,38381.603442
"C0102301984","",0,1.961644,51484.420301
"C0102302009","S",0,0.131507,88015.076144
"C0102302087","",1,2.545205,64709.921567
"C0102302318","S",0,0.430137,40841.395306
"C0102302414","M",3,0.430137,37145.603809
"C0102302934","S",0,-0.747945,64719.687490
"C0102303019","M",3,2.142466,42670.064394
"C0102303022","M",3,0.441096,64716.025269
"C0102303103","M",1,1.767123,56645.100253
"C0102303385","S",0,-0.561644,35089.266640
"C0102303674","M",0,2.430137,42167.729728
"C0102303776","M",1,2.123288,38874.172185
"C0102308532","S",1,1.597260,35374.919889
"C0102308810","M",2,0.635616,71144.444105
"C0102309097","",0,2.257534,88015.076144
"C0102309332","M",0,1.224658,70967.436750
"C0102309375","S",0,2.876712,79410.687582
"C0102310248","M",1,1.035616,88015.076144
"C0102310426","",3,2.106849,70485.854671
"C0102322550","",1,2.536986,51741.386151
"C0102322969","",0,1.090411,67899.105808
"C0102323752","S",0,1.213699,83782.158879
"C0102323759","M",0,2.945205,77525.254067
"C0102323890","",0,2.594521,64730.063784
"C0102323912","S",0,2.046575,44828.333384
"C0102324059","S",0,2.939726,48596.758934
"C0102324152","M",0,0.961644,81719.718009
"C0102324565","M",0,-0.649315,62622.455519
"C0102324962","M",2,0.797260,35030.060732
"C0102326882","M",2,1.778082,65062.715537
"C0102328465","",0,2.408219,51323.282571
"C0102328507","",0,2.079452,66689.352092
"C0102328535","S",0,-0.473973,37079.683828
"C0102329321","S",0,0.679452,73581.652272
"C0102329410","",0,-0.473973,42229.377117
"C0102329444","M",2,2.580822,16291.085543
"C0102329597","",1,0.336986,88015.076144
"C0102329793","M",2,2.536986,40720.542009
"C0102333592","M",1,2.969863,64768.517106
"C0102333671","S",0,0.843836,88015.076144
"C0102335785","",5,-0.769863,71298.867763
"C0102336868","",1,2.293151,56422.315134
"C0102338489","M",0,0.402740,88015.076144
"C0102338511","S",0,2.460274,38852.809229
"C0102338648","M",2,1.928767,35094.149602
"C0102339079","M",1,1.276712,20887.783441
"C0102339609","",4,0.564384,37142.551958
"C0102339685","M",6,1.917808,67540.818506
"C0102339738","",1,0.221918,40350.047304
"C0102339745","",0,1.767123,35399.334696
"C0102339818","M",1,2.531507,71137.119663
"C0102339944","",2,1.095890,65062.715537
"C0102340008","S",0,1.005479,38892.483291
"C0102340220","S",0,2.408219,35133.823664
"C0102340514","",1,0.158904,73863.643300
"C0102340886","S",0,0.208219,83459.273049
"C0102341826","S",0,1.424658,59358.195746
"C0102341840","S",0,1.216438,64666.585284
"C0102341936","S",2,0.043836,56691.488388
"C0102342129","",0,2.545205,35446.333201
"C0102342236","",3,-0.794521,58677.022614
"C0102342584","",3,2.654795,70966.216010
"C0102342756","",4,2.279452,53985.717338
"C0102342999","S",0,1.465753,41401.104770
"C0102343092","",0,1.589041,64650.715659
"C0102343361","",0,2.443836,66937.772759
"C0102343620","S",4,2.312329,35434.125797
"C0102344435","",0,1.208219,78674.581133
"C0102346658","M",0,1.602740,57323.831904
"C0102346800","M",1,2.586301,35355.388043
"C0102350638","M",0,0.213699,70463.270974
"C0102351852","M",0,0.594521,66931.669057
"C0102352007","S",0,1.671233,28315.988647
"C0102352684","S",0,2.575342,73924.680319
"C0102352968","",2,0.852055,38565.935240
"C0102353101","S",7,0.901370,54564.958647
"C0102353169","",0,0.178082,30792.260506
"C0102353351","M",2,0.534247,63964.049196
"C0102353562","",1,0.939726,71112.094485
"C0102353633","M",0,1.884932,64026.917325
