CardID,Responded
"C0102340220","T"
"C0102340514","F"
"C0102340886","F"
"C0102341826","F"
"C0102341840","F"
"C0102341840","F"
"C0102341936","F"
"C0102342129","F"
"C0102342236","F"
"C0102342584","F"
"C0102342584","F"
"C0102342756","F"
"C0102342999","F"
"C0102343092","F"
"C0102343361","F"
"C0102343620","F"
"C0102344435","F"
"C0102346658","F"
"C0102346800","F"
"C0102350638","F"
"C0102351852","F"
"C0102352007","F"
"C0102352684","F"
"C0102352968","F"
"C0102353101","F"
"C0102353169","F"
"C0102353351","F"
"C0102353562","F"
"C0102353633","F"
"C0102353677","F"
"C0102353770","F"
"C0102353916","F"
"C0102354002","F"
"C0102354101","F"
"C0102355054","F"
"C0102355060","F"
"C0102361151","F"
"C0102361235","T"
"C0102361274","T"
"C0102361700","F"
"C0102361719","F"
"C0102362269","F"
"C0102363199","F"
"C0102363614","F"
"C0102364220","F"
"C0102364286","F"
"C0102365564","F"
"C0102365578","F"
"C0102368237","F"
"C0102368409","F"
"C0102368869","F"
"C0102369115","F"
"C0102369155","F"
"C0102369410","F"
"C0102369569","F"
"C0102369569","F"
"C0102369723","F"
"C0102370735","F"
"C0102370849","F"
"C0102371113","F"
"C0102371456","T"
"C0102371854","F"
"C0102371944","F"
"C0102372031","F"
"C0102372332","F"
"C0102374079","F"
"C0102374511","F"
"C0102374617","F"
"C0102374691","F"
"C0102374974","F"
"C0102375029","F"
"C0102375294","F"
"C0102375365","F"
"C0102375948","T"
"C0102376086","F"
"C0102376254","F"
"C0102376396","F"
"C0102376545","T"
"C0102376941","F"
"C0102377271","F"
"C0102378130","F"
"C0102378165","F"
"C0102378624","F"
"C0102378637","F"
"C0102379126","F"
"C0102379259","F"
"C0102379336","F"
"C0102379446","T"
"C0102380531","T"
"C0102391845","F"
"C0102392119","F"
"C0102392629","F"
"C0102392632","F"
"C0102392744","F"
"C0102393009","F"
"C0102393079","F"
"C0102393655","F"
"C0102393926","F"
"C0102394211","F"
"C0102394461","F"
"C0102394789","F"
"C0102395034","F"
"C0102395105","F"
"C0102395579","F"
"C0102395820","F"
"C0102395831","F"
"C0102395848","F"
"C0102395880","F"
"C0102396209","F"
"C0102396377","F"
"C0102396608","F"
"C0102397793","F"
"C0102398912","F"
"C0102399045","F"
"C0102399106","F"
"C0102399209","F"
"C0102400038","F"
"C0102400151","F"
"C0102400364","F"
"C0102400715","F"
"C0102400818","F"
"C0102400973","F"
"C0102401027","F"
"C0102401286","F"
"C0102401309","F"
"C0102401501","F"
"C0102401990","F"
"C0102402359","F"
"C0102402470","F"
"C0102402785","F"
"C0102403262","F"
"C0102403947","F"
"C0102404344","F"
"C0102404400","F"
"C0102406683","F"
"C0102407074","F"
"C0102407191","F"
"C0102407250","F"
"C0102407358","F"
"C0102407505","F"
"C0102408203","F"
"C0102408227","F"
"C0102408517","F"
"C0102408532","F"
"C0102408578","F"
"C0102408804","F"
"C0102408886","F"
"C0102409048","F"
"C0102409048","F"
"C0102409221","T"
"C0102409646","F"
"C0102410340","F"
"C0102410801","F"
"C0102416030","F"
"C0102416833","F"
"C0102417216","F"
"C0102417645","F"
"C0102417661","F"
"C0102417739","F"
"C0102417954","F"
"C0102418479","F"
"C0102418990","F"
"C0102419881","F"
"C0102425792","F"
"C0102426030","F"
"C0102426171","F"
"C0102427583","F"
"C0102427910","F"
"C0102428443","F"
"C0102429178","F"
"C0102429851","F"
"C0102430027","F"
"C0102430108","F"
"C0102430301","F"
"C0102430307","F"
"C0102439620","F"
"C0102439672","F"
"C0102439751","T"
"C0102439916","F"
"C0102439999","F"
"C0102440023","F"
"C0102440333","F"
"C0102440457","F"
"C0102442373","F"
"C0102442633","F"
"C0102442925","F"
"C0102444059","F"
"C0102444144","F"
"C0102444461","T"
"C0102444504","F"
"C0102444782","T"
"C0102444785","F"
"C0102445043","F"
"C0102445329","F"
"C0102445457","F"
"C0102445644","F"
"C0102445891","F"
"C0102446069","F"
"C0102446216","F"
"C0102446580","F"
"C0102447263","F"
"C0102447420","F"
"C0102447510","F"
"C0102447539","F"
"C0102447799","F"
"C0102448150","F"
"C0102448322","F"
"C0102448706","F"
"C0102448706","F"
"C0102448912","T"
"C0102449507","F"
"C0102449795","F"
"C0102450679","F"
"C0102450775","F"
"C0102451072","F"
"C0102451095","F"
"C0102451283","F"
"C0102451388","F"
"C0102453043","F"
"C0102456177","F"
"C0102457629","F"
"C0102457792","F"
"C0102458156","F"
"C0102458183","F"
"C0102463641","F"
"C0102463693","F"
"C0102464437","F"
"C0102465027","F"
"C0102465336","F"
"C0102465549","F"
"C0102465908","F"
"C0102466211","F"
"C0102466278","F"
"C0102466596","F"
"C0102466636","F"
"C0102467316","F"
"C0102467598","F"
"C0102467604","F"
"C0102467783","F"
"C0102467955","F"
"C0102468368","F"
"C0102468474","F"
"C0102468750","F"
"C0102468934","F"
"C0102469333","F"
"C0102469418","F"
"C0102469560","F"
"C0102471681","F"
"C0102473585","F"
"C0102474398","F"
"C0102474682","F"
"C0102475021","F"
"C0102475278","F"
"C0102475636","F"
"C0102475686","F"
"C0102476322","F"
"C0102476463","F"
"C0102476698","F"
"C0102479381","T"
"C0102479527","F"
"C0102480108","F"
"C0102480375","F"
"C0102480484","F"
"C0102480720","F"
"C0102481215","F"
"C0102481287","F"
"C0102481487","F"
"C0102481733","T"
"C0102482007","F"
"C0102482750","F"
"C0102482989","F"
"C0102483219","F"
"C0102483805","F"
"C0102483968","T"
"C0102484196","F"
"C0102484576","F"
"C0102484668","F"
"C0102495263","T"
"C0102495763","F"
"C0102496699","F"
"C0102496809","F"
"C0102496885","F"
"C0102497217","F"
"C0102497298","F"
"C0102497298","F"
"C0102497356","F"
"C0102497428","F"
"C0102497999","F"
"C0102498058","F"
"C0102498511","F"
"C0102498621","F"
"C0102499649","F"
"C0102499881","F"
"C0102500180","F"
"C0102500182","F"
"C0102501006","F"
"C0102501435","F"
"C0102501452","F"
"C0102501853","T"
"C0102501941","F"
"C0102503011","T"
"C0102503159","F"
"C0102503566","F"
"C0102503739","F"
"C0102504580","F"
"C0102504650","F"
"C0102504772","F"
"C0102504878","T"
"C0102505061","F"
"C0102505446","F"
"C0102505701","F"
"C0102506016","F"
"C0102506410","F"
"C0102506631","F"
"C0102506664","F"
"C0102507149","F"
"C0102507172","F"
"C0102507429","F"
"C0102507495","F"
"C0102507914","F"
"C0102507978","F"
"C0102508197","F"
"C0102508273","F"
"C0102508315","F"
"C0102508315","F"
"C0102508382","F"
"C0102509146","T"
"C0102509395","F"
"C0102509446","F"
"C0102509516","T"
"C0102509617","T"
"C0102509674","F"
"C0102509834","F"
"C0102509910","F"
"C0102510562","F"
"C0102510727","F"
"C0102513644","F"
"C0102513872","F"
"C0102514282","F"
"C0102514301","F"
"C0102514357","F"
"C0102515184","F"
"C0102515492","F"
"C0102515523","F"
"C0102515667","F"
"C0102515682","F"
"C0102518526","F"
"C0102518772","F"
"C0102518992","T"
"C0102519052","F"
"C0102519338","F"
"C0102519961","F"
"C0102520295","F"
"C0102520500","F"
"C0102520732","F"
"C0102521014","F"
"C0102521214","F"
"C0102526689","F"
"C0102527449","F"
"C0102528568","F"
"C0102528685","F"
"C0102528755","F"
"C0102529117","F"
"C0102529283","F"
"C0102529293","F"
"C0102529528","F"
"C0102529886","F"
"C0102529970","F"
"C0102530116","F"
"C0102530396","F"
"C0102530517","F"
"C0102534365","F"
"C0102534442","F"
"C0102534451","F"
"C0102534556","F"
"C0102534556","F"
"C0102534579","F"
"C0102534774","F"
"C0102535171","F"
"C0102535425","T"
"C0102535451","F"
"C0102535718","F"
"C0102536101","F"
"C0102536565","F"
"C0102536591","F"
"C0102536621","F"
"C0102536968","F"
"C0102537597","F"
"C0102537676","F"
"C0102537705","F"
"C0102539249","F"
"C0102546604","F"
"C0102546848","F"
"C0102546912","F"
"C0102547222","F"
"C0102547365","F"
"C0102548227","F"
"C0102548326","F"
"C0102548926","F"
"C0102549293","F"
"C0102549346","F"
"C0102549561","F"
"C0102549717","F"
"C0102550229","T"
"C0102550714","F"
"C0102550793","F"
"C0102551108","F"
"C0102551584","F"
"C0102551967","F"
"C0102552688","T"
"C0102552827","F"
"C0102553183","F"
"C0102553575","F"
"C0102555431","F"
"C0102556087","F"
"C0102561120","F"
"C0102561135","F"
"C0102561995","F"
"C0102562496","F"
"C0102562513","T"
"C0102563063","F"
"C0102563518","F"
"C0102563552","F"
"C0102567444","F"
"C0102567777","F"
"C0102568725","F"
"C0102569317","F"
"C0102569317","F"
"C0102569412","F"
"C0102569669","F"
"C0102569682","F"
"C0102569919","F"
"C0102569959","F"
"C0102570019","F"
"C0102570599","T"
"C0102571530","F"
"C0102571875","T"
"C0102572006","F"
"C0102572395","F"
"C0102574352","F"
"C0102574613","F"
"C0102575571","F"
"C0102575710","F"
"C0102575733","F"
"C0102575847","F"
"C0102577040","F"
"C0102577350","F"
"C0102577718","T"
"C0102578105","F"
"C0102578318","F"
"C0102578516","F"
"C0102578668","T"
"C0102578758","F"
"C0102578825","F"
"C0102578952","F"
"C0102579420","F"
"C0102580548","F"
"C0102581096","F"
"C0102582333","F"
"C0102582583","F"
"C0102582962","F"
"C0102583037","F"
"C0102583067","F"
"C0102583720","F"
"C0102583729","F"
"C0102584151","F"
"C0102584199","F"
"C0102584485","F"
"C0102585159","F"
"C0102585494","F"
"C0102585521","F"
"C0102585718","F"
"C0102598645","F"
"C0102598648","F"
"C0102598683","F"
"C0102598935","F"
"C0102599134","F"
"C0102599410","F"
"C0102599753","F"
"C0102600113","F"
"C0102600929","F"
"C0102601110","T"
"C0102601334","F"
"C0102601425","F"
"C0102601475","F"
"C0102601806","F"
"C0102601958","F"
"C0102602224","F"
"C0102602330","F"
"C0102602391","F"
"C0102603037","F"
"C0102603100","F"
"C0102603150","F"
"C0102603421","F"
"C0102603598","F"
"C0102603775","F"
"C0102604498","F"
"C0102604601","F"
"C0102604686","F"
"C0102604827","F"
"C0102607589","F"
"C0102608275","F"
"C0102608410","F"
"C0102608792","F"
"C0102608903","F"
"C0102609065","F"
"C0102609254","F"
"C0102609403","F"
"C0102609481","F"
"C0102609598","F"
"C0102609690","F"
"C0102609740","F"
"C0102610083","F"
"C0102610379","F"
"C0102610991","F"
"C0102611216","F"
"C0102611325","F"
"C0102611421","F"
"C0102611483","F"
"C0102611613","F"
"C0102611702","F"
"C0102611745","F"
"C0102611757","F"
"C0102611887","F"
"C0102611995","F"
"C0102612198","F"
"C0102612285","F"
"C0102612398","F"
"C0102612444","F"
"C0102612678","F"
"C0102612812","F"
"C0102613119","F"
"C0102613490","F"
"C0102613611","F"
"C0102613944","F"
"C0102613944","F"
"C0102616682","F"
"C0102616869","F"
"C0102617312","F"
"C0102617861","F"
"C0102618665","F"
"C0102618716","F"
"C0102618849","F"
"C0102619336","F"
"C0102619473","F"
"C0102623389","F"
"C0102623427","F"
"C0102623618","F"
"C0102623776","F"
"C0102623985","T"
"C0102624051","F"
"C0102624346","F"
"C0102624504","F"
"C0102624614","F"
"C0102624726","F"
"C0102624820","F"
"C0102624894","F"
"C0102625319","F"
"C0102626153","F"
"C0102626582","F"
"C0102626642","F"
"C0102626712","F"
"C0102631884","F"
"C0102632426","F"
"C0102632431","F"
"C0102632523","F"
"C0102632699","F"
"C0102632930","F"
"C0102633553","F"
"C0102633658","F"
"C0102633735","F"
"C0102634222","F"
"C0102634324","F"
"C0102634599","F"
"C0102634793","F"
"C0102635101","F"
"C0102635124","F"
"C0102635384","F"
"C0102635653","T"
"C0102635942","F"
"C0102636018","F"
"C0102636359","F"
"C0102636410","F"
"C0102640361","F"
"C0102640520","F"
"C0102641068","T"
"C0102641105","F"
"C0102641268","F"
"C0102641303","F"
"C0102641446","F"
"C0102641531","F"
"C0102641726","F"
"C0102641930","F"
"C0102642007","F"
"C0102642156","F"
"C0102642384","F"
"C0102642752","F"
"C0102642853","F"
"C0102642968","F"
"C0102643035","F"
"C0102643240","F"
"C0102643302","F"
"C0102643479","F"
"C0102643635","F"
"C0102643811","T"
"C0102643904","F"
"C0102644312","F"
"C0102644470","T"
"C0102644550","F"
"C0102644563","F"
"C0102644568","F"
"C0102644870","F"
"C0102645394","T"
"C0102645398","T"
"C0102645567","F"
"C0102645705","F"
"C0102645867","F"
"C0102646196","F"
"C0102654687","F"
"C0102655312","F"
"C0102656019","F"
"C0102656082","F"
"C0102656406","F"
"C0102656446","F"
"C0102656578","F"
"C0102656704","F"
"C0102656959","F"
"C0102656982","F"
"C0102657298","F"
"C0102657572","F"
"C0102657945","F"
"C0102658282","F"
"C0102658303","F"
"C0102659416","F"
"C0102659685","F"
"C0102659921","F"
"C0102660468","F"
"C0102660550","F"
"C0102660683","F"
"C0102661137","F"
"C0102661246","F"
"C0102661549","F"
"C0102661735","F"
"C0102662609","F"
"C0102662992","F"
"C0102663614","F"
"C0102670292","F"
"C0102670536","F"
"C0102670623","F"
"C0102670915","F"
"C0102671662","F"
"C0102671904","F"
"C0102672152","T"
"C0102674021","F"
"C0102674343","F"
"C0102674625","F"
"C0102674671","F"
"C0102674926","F"
"C0102674933","F"
"C0102675215","F"
"C0102675557","F"
"C0102680796","F"
"C0102681009","F"
"C0102681239","F"
"C0102681786","F"
"C0102681828","F"
"C0102682569","F"
"C0102682721","F"
"C0102683162","F"
"C0102683344","F"
"C0102683344","F"
"C0102683573","F"
"C0102685239","F"
"C0102685306","F"
"C0102685403","F"
"C0102685569","F"
"C0102685921","F"
"C0102686062","F"
"C0102686267","F"
"C0102687434","F"
"C0102687883","F"
"C0102688361","F"
"C0102691015","F"
"C0102691904","F"
"C0102691933","F"
"C0102692022","F"
"C0102692206","F"
"C0102692768","F"
"C0102692961","F"
"C0102695870","F"
"C0102696977","F"
"C0102697676","F"
"C0102697698","F"
"C0102698069","F"
"C0102698340","F"
"C0102698464","F"
"C0102698529","F"
"C0102698964","T"
"C0102699230","F"
"C0102699379","F"
"C0102699975","F"
"C0102700190","F"
"C0102711640","F"
"C0102711831","F"
"C0102711921","F"
"C0102712573","F"
"C0102712597","F"
"C0102712904","F"
"C0102712954","F"
"C0102713222","F"
"C0102713573","F"
"C0102713678","F"
"C0102713866","F"
"C0102714337","F"
"C0102715122","F"
"C0102715362","F"
"C0102715814","F"
"C0102715895","F"
"C0102716180","F"
"C0102716815","F"
"C0102716921","F"
"C0102717053","F"
"C0102717198","F"
"C0102717494","F"
"C0102717577","F"
"C0102718258","F"
"C0102718425","F"
"C0102718577","F"
"C0102718577","F"
"C0102718740","F"
"C0102718772","F"
"C0102719124","F"
"C0102719126","F"
"C0102719404","F"
"C0102719497","F"
"C0102719677","F"
"C0102719950","F"
"C0102720146","F"
"C0102720262","F"
"C0102720493","F"
"C0102720920","F"
"C0102721546","F"
"C0102722374","F"
"C0102722660","F"
"C0102722911","F"
"C0102723120","F"
"C0102723306","T"
"C0102723811","F"
"C0102724447","F"
"C0102724934","F"
"C0102725439","F"
"C0102725848","F"
"C0102730050","T"
"C0102730163","F"
"C0102730301","F"
"C0102730492","F"
"C0102730526","F"
"C0102731172","F"
"C0102731321","F"
"C0102731714","F"
"C0102731831","F"
"C0102731975","F"
"C0102732554","F"
"C0102737559","F"
"C0102737593","F"
"C0102737670","F"
"C0102737751","F"
"C0102738291","T"
"C0102738454","F"
"C0102738662","F"
"C0102738734","F"
"C0102738751","F"
"C0102739383","F"
"C0102739451","F"
"C0102739892","F"
"C0102739892","F"
"C0102740107","F"
"C0102740428","F"
"C0102740704","F"
"C0102740801","F"
"C0102740867","F"
"C0102744099","F"
"C0102744467","F"
"C0102744579","F"
"C0102744667","F"
"C0102745603","F"
"C0102745629","F"
"C0102746131","F"
"C0102746893","F"
"C0102747150","F"
"C0102747165","F"
"C0102747236","F"
"C0102747466","T"
"C0102747519","F"
"C0102751518","F"
"C0102751794","F"
"C0102751911","F"
"C0102752576","F"
"C0102752739","F"
"C0102752794","F"
"C0102753383","F"
"C0102753472","F"
"C0102753682","F"
"C0102754100","F"
"C0102754614","F"
"C0102754658","F"
"C0102754846","F"
"C0102754863","F"
"C0102754889","F"
"C0102755207","F"
"C0102755443","F"
"C0102755531","F"
"C0102755532","F"
"C0102764099","F"
"C0102764693","F"
"C0102765465","F"
"C0102765532","F"
"C0102765803","F"
"C0102765944","F"
"C0102766198","F"
"C0102766278","F"
"C0102766454","F"
"C0102766915","F"
"C0102767373","T"
"C0102767564","F"
"C0102767651","F"
"C0102767791","F"
"C0102768234","F"
"C0102768305","F"
"C0102768850","F"
"C0102769258","F"
"C0102769482","F"
"C0102769551","F"
"C0102769551","F"
"C0102769595","T"
"C0102770485","F"
"C0102770790","F"
"C0102771059","F"
"C0102771534","T"
"C0102771583","F"
"C0102771881","F"
"C0102773327","F"
"C0102774041","F"
"C0102774403","F"
"C0102774878","T"
"C0102774917","F"
"C0102776923","F"
"C0102780447","F"
"C0102780467","T"
"C0102780620","F"
"C0102781018","F"
"C0102781336","F"
"C0102781706","F"
"C0102781789","F"
"C0102782287","F"
"C0102788037","F"
"C0102788609","F"
"C0102788748","F"
"C0102788837","F"
"C0102789233","F"
"C0102789978","F"
"C0102790448","T"
"C0102790557","T"
"C0102790635","F"
"C0102790699","F"
"C0102790961","F"
"C0102791107","F"
"C0102791481","F"
"C0102791507","F"
"C0102791510","F"
"C0102791674","T"
"C0102791765","F"
"C0102791804","F"
"C0102791985","F"
"C0102793002","F"
"C0102793236","F"
"C0102793236","F"
"C0102793561","F"
"C0102793996","T"
"C0102796928","F"
"C0102797428","T"
"C0102798174","T"
"C0102798977","F"
"C0102799001","F"
"C0102799319","F"
"C0102800175","F"
"C0102800553","F"
"C0102800707","F"
"C0102801091","F"
"C0102801296","F"
"C0102801306","F"
"C0102803618","F"
"C0102803690","F"
"C0102803963","T"
"C0102804361","F"
"C0102804428","F"
"C0102804576","F"
"C0102804693","F"
"C0102804933","F"
"C0102804933","F"
"C0102805413","F"
"C0102805526","F"
"C0102805604","F"
"C0102805604","F"
"C0102805690","F"
"C0102805868","F"
"C0102805868","F"
"C0102806526","F"
"C0102806583","F"
"C0102807015","F"
"C0102807536","F"
"C0102807536","F"
"C0102808141","F"
"C0102808571","F"
"C0102808673","F"
"C0102808952","F"
"C0102820391","T"
"C0102820899","F"
"C0102820968","F"
"C0102821060","F"
"C0102821230","F"
"C0102822273","F"
"C0102822616","F"
"C0102822861","F"
"C0102822912","T"
"C0102823556","T"
"C0102824298","F"
"C0102824347","F"
"C0102824695","F"
"C0102824727","F"
"C0102824878","F"
"C0102825053","F"
"C0102825183","F"
"C0102825908","F"
"C0102826217","F"
"C0102826664","F"
"C0102826874","F"
"C0102827265","F"
"C0102827390","F"
"C0102827499","F"
"C0102827535","F"
"C0102827734","T"
"C0102827861","F"
"C0102828213","F"
"C0102828257","F"
"C0102828645","F"
"C0102828750","F"
"C0102828797","F"
"C0102829174","F"
"C0102830171","F"
"C0102830923","F"
"C0102833538","F"
"C0102833708","F"
"C0102833773","F"
"C0102833972","F"
"C0102834025","F"
"C0102834212","F"
"C0102834445","T"
"C0102834551","F"
"C0102834773","F"
"C0102834881","F"
"C0102835325","T"
"C0102835613","F"
"C0102835678","F"
"C0102835744","F"
"C0102835856","F"
"C0102836160","F"
"C0102836171","F"
"C0102836451","F"
"C0102836590","F"
"C0102838974","F"
"C0102839017","F"
"C0102839320","F"
"C0102839427","F"
"C0102839475","F"
"C0102839533","F"
"C0102839533","F"
"C0102839579","T"
"C0102839660","T"
"C0102839736","T"
"C0102839876","F"
"C0102840351","F"
"C0102840556","T"
"C0102840728","F"
"C0102840918","F"
"C0102841456","F"
"C0102841482","F"
"C0102842320","F"
"C0102842543","F"
"C0102842635","F"
"C0102843042","F"
"C0102843124","F"
"C0102843172","F"
"C0102843658","F"
"C0102843925","F"
"C0102844019","F"
"C0102844673","F"
"C0102844737","F"
"C0102847369","F"
"C0102847429","F"
"C0102847762","F"
"C0102848056","T"
"C0102848161","F"
"C0102848287","F"
"C0102848543","F"
"C0102848613","F"
"C0102848711","F"
"C0102849005","F"
"C0102849182","F"
"C0102849254","F"
"C0102849619","F"
"C0102849677","F"
"C0102849875","F"
"C0102850124","F"
"C0102850653","F"
"C0102850687","F"
"C0102850833","T"
"C0102851475","F"
"C0102851598","F"
"C0102851992","F"
"C0102852040","F"
"C0102855364","F"
"C0102855492","F"
"C0102855621","F"
"C0102855710","F"
"C0102855961","F"
"C0102856480","F"
"C0102856667","F"
"C0102856695","F"
"C0102857141","F"
"C0102857295","F"
"C0102857590","F"
"C0102857866","F"
"C0102857917","F"
"C0102858272","T"
"C0102858415","F"
"C0102858424","F"
"C0102871871","F"
"C0102872079","F"
"C0102872205","F"
"C0102873324","F"
"C0102873351","F"
"C0102873475","F"
"C0102873621","T"
"C0102873821","F"
"C0102873871","F"
"C0102874129","F"
"C0102874240","F"
"C0102874666","F"
"C0102875661","F"
"C0102875683","F"
"C0102875886","F"
"C0102875958","F"
"C0102876303","F"
"C0102877060","F"
"C0102877483","F"
"C0102877612","F"
"C0102877793","F"
"C0102878466","F"
"C0102878781","F"
"C0102878821","F"
"C0102878864","F"
"C0102879728","F"
"C0102879794","F"
"C0102880127","F"
"C0102880142","F"
"C0102880165","F"
"C0102880289","F"
"C0102880725","F"
"C0102880841","F"
"C0102881048","T"
"C0102881150","F"
"C0102881394","F"
"C0102881565","F"
"C0102881951","F"
"C0102882548","F"
"C0102882672","F"
"C0102883157","F"
"C0102883751","F"
"C0102884251","F"
"C0102886479","F"
"C0102889133","F"
"C0102889705","F"
"C0102890403","F"
"C0102890862","F"
"C0102891118","F"
"C0102891605","F"
"C0102892084","F"
"C0102892689","F"
"C0102892860","F"
"C0102893075","F"
"C0102893909","F"
"C0102894084","F"
"C0102894184","F"
"C0102894430","F"
"C0102894522","T"
"C0102899942","F"
"C0102899972","F"
"C0102900173","F"
"C0102900416","F"
"C0102900654","F"
